name,category,delete,website,comments,city,lat,lon
Interferenze,dance_club,2,Ingen webbplats,,Rome,"41,85817","12,46056"
International Deaf  Empowerment Agency - IDEA,community_services_non_profits,2,Ingen webbplats,,Rome,"41,89327","12,54817"
International Fund for Agricultural Development (IFAD),community_services_non_profits,2,http://www.ifad.org/,,Rome,"41,829638","12,4941395"
International Pasta Organisation,community_services_non_profits,2,https://internationalpasta.org/,,Rome,"41,8244466","12,4696277"
International Yoga Day Roma,community_services_non_profits,2,https://www.yogadayroma.it/,,Rome,"41,9449333","12,466562"
Interno4roma,cultural_center,2,Ingen webbplats,,Rome,"41,89666","12,46434"
Intersos Lab - Centro di Formazione,community_services_non_profits,2,https://www.intersoslab.it/,,Rome,"41,9648968","12,4025674"
Intimissimi,designer_clothing,2,https://www.intimissimi.com/it/negozi/lazio/roma/roma_viale_dei_colli_portuensi_600_602_604/IO31.html?utm_medium=organic&utm_source=Bing&utm_campaign=local&utm_term=IT-IO31&y_source=1_MTQ4NzA3MjktNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,,Rome,"41,8616228","12,4430396"
Intramovies,cinema,2,http://www.intramovies.com/,,Rome,"41,9243798","12,4834179"
IntraMundia Associazione PsicoCulturale,community_services_non_profits,2,https://intramundia.com/,,Rome,"41,94203","12,36871"
Invidiabenedetto architetti,architectural_designer,2,http://www.invidiabenedetto.com/,,Rome,"41,8943309","12,5066679"
IO CREO Ass.ne Artistica no profit,community_services_non_profits,2,https://www.associazioneiocreo.it/,,Rome,"41,85557","12,47862"
Io Libero Avcpp,community_services_non_profits,2,http://www.iolibero.org/,,Rome,"41,82596","12,41104"
"IO, Domani - Associazione per la Lotta ai Tumori Infantili Onlus",community_services_non_profits,2,http://www.iodomani.it/,,Rome,"41,8972822","12,5056673"
IPA Roma,community_services_non_profits,2,http://www.ipa.roma.it/,,Rome,"41,87056","12,48095"
IPC International,cinema,2,http://www.ipcinternationalsrl.com/,,Rome,"41,8959923","12,4755583"
Ippodromo Capannelle,arts_and_entertainment,2,http://www.capannelleippodromo.it/,,Rome,"41,823816","12,565356"
Ippoterapia AgriCampo,community_services_non_profits,2,http://www.agricampo.it/,,Rome,"41,9774","12,47718"
IPRO srl Italiana Progetti,architectural_designer,2,http://www.iprosrl.it/,,Rome,"41,904173","12,4944226"
IPSIA ACLI,community_services_non_profits,2,http://www.ipsia-acli.it/,,Rome,"41,88126","12,46915"
Irifor Presidenza Nazionale,community_services_non_profits,2,http://www.irifor.eu/,,Rome,"41,90455","12,48034"
Iron Factory,fashion,2,http://www.ironfactory.it/,,Rome,"41,7716742","12,4809471"
Ironwoods,architectural_designer,2,http://www.ironwoodslab.com/,,Rome,"41,9125301","12,4740462"
Irpini della Capitale,community_services_non_profits,2,http://www.irpinidellacapitale.it/,,Rome,"41,9000896","12,4927731"
IRTE - Lazio - Scuola di Shiatsu,community_services_non_profits,2,http://www.shiatsuirte.it/,,Rome,"41,94405","12,51466"
ISA Intesa Sindacato Autonomo sede istituzionale,community_services_non_profits,2,http://www.isasindacato.it/,,Rome,"41,885792","12,51704"
Isabel Zolli Promotion Agency,arts_and_entertainment,2,Ingen webbplats,,Rome,"41,9120768","12,4565467"
ISC - Young Zone,community_services_non_profits,2,http://www.youngzone-isc.it/,,Rome,"41,913506","12,5008562"
Iscos Cisl - Istituto Sindacale per la Cooperazione allo Sviluppo,community_services_non_profits,2,http://www.iscoscisl.eu/,,Rome,"41,9089898","12,5100129"
Iscritti a parlare,community_services_non_profits,2,http://www.iscrittiaparlare.it/,,Rome,"41,9080476","12,4507581"
Isla Ng Bata - L'Isola dei Bambini onlus,community_services_non_profits,2,http://www.islangbata.it/,,Rome,"41,8782","12,55756"
ISMEO,community_services_non_profits,2,http://www.ismeo.eu/,,Rome,"41,89716","12,472"
Isola del Cinema,cinema,2,http://www.isoladelcinema.com/,,Rome,"41,8905469","12,4779667"
Ispiratamente,community_services_non_profits,2,http://csu-scienzaespiritualita.blogspot.it/,,Rome,"41,898165","12,514263"
Istituto Acton,community_services_non_profits,2,http://it.acton.org/,,Rome,"41,899181","12,4669263"
Istituto Affari Internazionali - IAI,community_services_non_profits,2,http://www.iai.it/,,Rome,"41,8995567","12,4804495"
Istituto Consolare Internazionale - ICI,community_services_non_profits,2,http://www.ici-international.org/,,Rome,"41,90891","12,45346"
Istituto di Cultura Evangelica e Documentazione,community_services_non_profits,2,http://iceditalia.org/,,Rome,"41,896621","12,4843627"
Istituto Di Cultura Finlandese,community_services_non_profits,2,Ingen webbplats,,Rome,"41,893179","12,46088"
Istituto Fernando Santi,community_services_non_profits,2,http://www.istitutosanti.org/,,Rome,"41,9005398","12,5091294"
Istituto Figlie della Carita Del Preziosissimo Sangue,community_center,2,http://www.tommasomariafusco.com,,Rome,"41,8702809","12,5250719"
Istituto Figlie di Misericordia,community_services_non_profits,2,http://www.apertiallamisericordia.org/,,Rome,"41,8918348","12,5132098"
Istituto internazionale di ricerca sul volto di Cristo,community_services_non_profits,2,https://riparatricisantovolto.blogspot.com/,,Rome,"41,9021351","12,4617022"
Istituto Italiano di Numismatica,community_services_non_profits,2,Ingen webbplats,,Rome,"41,9030855","12,4901813"
Istituto Italiano di Project Management - ISIPM,community_services_non_profits,2,http://www.isipm.org/,,Rome,"41,9091993","12,511126"
Istituto Italiano di Studi Strategici “Niccolò Machiavelli”,community_services_non_profits,2,http://www.strategicstudies.it/,,Rome,"41,92074","12,45747"
Istituto Luca Coscioni,community_services_non_profits,2,http://www.istitutolucacoscioni.it/donazioni/,,Rome,"41,93794","12,51425"
Istituto Luigi Sturzo,community_services_non_profits,2,http://www.sturzo.it/,,Rome,"41,9005787","12,4754081"
Istituto Moda Sgrigna,fashion,2,https://www.istitutomodasgrigna.com/,,Rome,"41,8569477","12,5624093"
Istituto Nazionale Azzurro,community_services_non_profits,2,https://istitutonazionaleazzurro.org/,,Rome,"41,90776","12,50323"
Istituto Nazionale Tributaristi,community_services_non_profits,2,https://www.tributaristi-int.it/,,Rome,"41,95972","12,52314"
Istituto Psicoanalitico per le Ricerche Sociali - IPRS,community_services_non_profits,2,https://www.iprs.it/,,Rome,"41,9091082","12,4741994"
Istituzione Teresiana Italia,community_services_non_profits,2,http://www.istituzioneteresiana.it/,,Rome,"41,91145","12,50946"
Ita2A Architettura,architectural_designer,2,http://www.ita2a.it/,,Rome,"41,9239203","12,4871183"
ITAL UIL Nazionale,community_services_non_profits,2,http://www.italuil.it/,,Rome,"41,9059779","12,5013405"
Italgrob - Federazione  Italiana  Distributori  Horeca,community_services_non_profits,2,http://www.italgrob.it/,,Rome,"41,8355202","12,464466"
Italia Cuore d'Europa,community_services_non_profits,2,Ingen webbplats,,Rome,"41,90557","12,46867"
Italia Nostra,community_services_non_profits,2,http://www.italianostra.org/,,Rome,"41,9216976","12,4941601"
Italia Solidale - Mondo Solidale ETS,community_services_non_profits,2,http://www.italiasolidale.org/,,Rome,"41,8931362","12,4761571"
Italia Viva Il Centro Renew Europe Consiglio regionale del Lazio,community_services_non_profits,2,http://www.uilfplromalazio.it/,,Rome,"41,8435153","12,3525282"
Italia-Birmania.Insieme,community_services_non_profits,2,http://www.birmaniademocratica.org/,,Rome,"41,9091386","12,4904318"
Italiacamp,community_services_non_profits,2,http://www.italiacamp.com/,,Rome,"41,8984511","12,4980864"
Italians for Darfur Onlus,community_services_non_profits,2,http://www.italianblogsfordarfur.it/,,Rome,"41,812154","12,462776"
Italy Azerbaijan Chamber of Commerce - Itazercom,community_services_non_profits,2,http://www.itazercom.it/,,Rome,"41,91771","12,45652"
Italy Food Festival,print_media,2,Ingen webbplats,,Rome,"41,9268032","12,4914551"
İtaly ROMA,arts_and_entertainment,2,Ingen webbplats,,Rome,"41,9175682","12,5623322"
ITINERA - Associazione Culturale,community_services_non_profits,2,http://www.itinera.biz/,,Rome,"41,8848726","12,5348176"
Itinerari e Luoghi,print_media,2,http://www.itinerarieluoghi.it/,,Rome,"41,90284","12,43166"
ITS Academy Sistema Moda,fashion,2,https://www.itsacademymoda.it/,,Rome,"41,91846","12,52577"
IUMAN Intimissimi Uomo,designer_clothing,2,https://www.intimissimi.com/it/negozi/lazio/roma/roma_via_di_vigna_stelluti_n._163/IU52.html?utm_medium=organic&utm_source=Bing&utm_campaign=local&utm_term=IT-IU52&y_source=1_MTQ4NjkwOTItNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,,Rome,"41,9473971","12,4676399"
IUMAN Intimissimi Uomo,designer_clothing,2,https://www.intimissimi.com/it/negozi/lazio/roma/roma_viale_dei_colli_portuensi_n._598/IU51.html?utm_medium=organic&utm_source=Bing&utm_campaign=local&utm_term=IT-IU51&y_source=1_MTQ4NjkwODYtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,,Rome,"41,8616712","12,4430756"
IUMAN Intimissimi Uomo,designer_clothing,2,https://www.intimissimi.com/it/negozi/lazio/roma/roma_via_del_corso_n._147/IU79.html?utm_medium=organic&utm_source=Bing&utm_campaign=local&utm_term=IT-IU79&y_source=1_MTQ4Njk1NDgtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,,Rome,"41,9041009","12,4792033"
IUS Gustando e IUS Disputando,community_services_non_profits,2,http://www.iusgustando.it/,,Rome,"41,91224","12,46088"
IUSS - International Union of Soil Sciences,community_services_non_profits,2,http://www.iuss.org/,,Rome,"41,88545","12,49532"
Ixos,fashion,2,http://www.ixosofficial.com/,,Rome,"41,7164209","12,442648"
Ixos,fashion,2,https://www.ixosofficial.com/,,Rome,"41,905996","12,4800313"
J & Giò,fashion,2,http://www.jandgio.it/,,Rome,"41,86569","12,55273"
J.T. Cafè Eventi,dance_club,2,http://www.jtcafe.com/,,Rome,"41,815398","12,5731251"
Jamal Taslaq couture,fashion,2,https://www.jamaltaslaq.com/,,Rome,"41,9068827","12,4884495"
James non morirà,community_services_non_profits,2,http://www.jamesnonmorira.org/,,Rome,"41,9165852","12,4678963"
Jane Goodall's Roots & Shoots Italia,community_services_non_profits,2,https://www.janegoodall.it/index.php/progetti/rootsandshoots/,,Rome,"41,8726807","12,4892486"
JC Events Roma,arts_and_entertainment,2,Ingen webbplats,,Rome,"41,89729","12,53996"
JD Couture,fashion,2,http://www.jovinedance.it/,,Rome,"41,9835781","12,5129284"
JEA multiservice,community_services_non_profits,2,http://www.jeamultiservice.it,,Rome,"41,85537","12,65149"
Jessica Marconi,fashion,2,Ingen webbplats,,Rome,"41,8633058","12,4697272"
JessikArch,architectural_designer,2,http://www.jessicadamianiarchitetto.it/,,Rome,"41,91646","12,56799"
JEYVI ANIMAZIONE,arts_and_entertainment,2,,,Rome,"41,84993035","12,45300204"
Jezalel,community_services_non_profits,2,http://www.atelierlounge.it/,,Rome,"41,8292619","12,4743433"
JIL Central-South Italy & Balkan Region,community_services_non_profits,2,Ingen webbplats,,Rome,"41,91853","12,56469"
Joel Nafuma Refugee Center,community_services_non_profits,2,https://linktr.ee/JNRC.it,,Rome,"41,9010584","12,4941851"
John Paul II Center for Interreligious Dialogue,community_services_non_profits,2,http://www.jp2center.org/,,Rome,"41,895101","12,487558"
Joint Italian Arab Chamber of Commerce - JIACC,community_services_non_profits,2,http://www.jiac.it/,,Rome,"41,9162113","12,497243"
Joseph Debach fans,museum,2,http://www.josephdebach.it/,,Rome,"41,8904825","12,4700248"
Joyful Life,community_services_non_profits,2,http://www.joyfullifeonlus.org/,,Rome,"41,90922","12,46707"
Judo Club Mezzaroma ASD,community_services_non_profits,2,http://www.judomezzaroma.it/wp,,Rome,"41,892579","12,4910079"
JuniorTeamtv,community_services_non_profits,2,https://www.juniorteam.it/,,Rome,"41,95568","12,54658"
K•B,fashion,2,Ingen webbplats,,Rome,"41,94941","12,55538"
Kairos Cooperativa Sociale,community_services_non_profits,2,https://www.kairoscoopsociale.it/,,Rome,"41,90601","12,50308"
Kalè Studio,architecture,2,http://www.kalestudio.it/,,Rome,"41,85528","12,56795"
Kalimba Garden GC Eventi,dance_club,2,Ingen webbplats,,Rome,"41,8443674","12,5740454"
Kasa Kumbas,dance_club,2,Ingen webbplats,,Rome,"41,9262165","12,5369239"
Keren Kayemeth Leisrael Italia,community_services_non_profits,2,http://www.kklitalia.it/,,Rome,"41,924899","12,481907"
Ki-pon,fashion,2,Ingen webbplats,,Rome,"41,9191422","12,4663495"
Kids Kicking Cancer Italia,community_services_non_profits,2,http://www.kkcitalia.it/,,Rome,"41,918059","12,4623548"
Kina,cultural_center,2,Ingen webbplats,,Rome,"41,8666057","12,5464794"
King Piano Bar,dance_club,2,Ingen webbplats,,Rome,"41,9042606","12,459688"
Kinky Club,dance_club,2,http://www.youritaly.it/,,Rome,"41,9453535","12,5545935"
KIOKU,fashion,2,http://www.kioku.com/,,Rome,"41,91161","12,45539"
Kiwanis Junior,community_services_non_profits,2,http://www.kiwanisjunior.com/,,Rome,"41,900067","12,496461"
Km0 architetti,architectural_designer,2,http://www.km0architetti.com/,,Rome,"41,8918823","12,5032432"
Kolatadesign,fashion,2,https://www.etsy.com/shop/Kolatadesign?ref=search_shop_redirect,,Rome,"41,8865915","12,5354971"
Kolezyum,attractions_and_activities,2,Ingen webbplats,,Rome,"41,8717003","12,56709"
Konsumer Roma Est Casale Finocchio,community_services_non_profits,2,http://www.konsumer.it/,,Rome,"41,86535","12,70509"
KORE,community_services_non_profits,2,https://kore.bio/,,Rome,"41,860235","12,585363"
Kreuzberg Club,dance_club,2,Ingen webbplats,,Rome,"41,847266","12,4673967"
Kuore di Roma,community_services_non_profits,2,http://www.kuorediroma.org/wp/sostienici/,,Rome,"41,8726866","12,4468338"
Kyoto Club,community_services_non_profits,2,http://www.kyotoclub.org/,,Rome,"41,8992467","12,4920912"
L.espressione,community_services_non_profits,2,Ingen webbplats,,Rome,"41,91359","12,45687"
L' Orologio Ad Acqua Del Pincio,attractions_and_activities,2,Ingen webbplats,,Rome,"41,9115148","12,4807049"
L'abbraccio di EDO,community_services_non_profits,2,http://www.labbracciodiedo.org/,,Rome,"41,83195","12,46473"
L'Albero Segreto,community_services_non_profits,2,http://www.alberosegreto.it/,,Rome,"41,8533896","12,4454123"
L'Albero Verde della Vita,community_services_non_profits,2,http://www.alberoverdedellavita.org/,,Rome,"41,9028396","12,4854945"
L'Altro Noi Onlus,community_services_non_profits,2,http://www.laltronoi.it/,,Rome,"41,866848","12,5507912"
L'AltroColle,library,2,Ingen webbplats,,Rome,"41,9833","12,5113299"
L'Aperossa,cinema,2,http://www.apebook.photo.blog/,,Rome,"41,8670705","12,4783655"
L'Archetipo sas,architectural_designer,2,http://www.archetipofiere.it/,,Rome,"41,828858","12,4577416"
L'Armadio di Anna,fashion,2,Ingen webbplats,,Rome,"41,855928","12,5673374"
L'Arte del Colore Sas,arts_and_crafts,2,http://www.artedelcoloreroma.it/,,Rome,"41,912581","12,3516186"
L'Asilo Nel Bosco - Ostia Antica,community_services_non_profits,2,http://www.asilonelbosco.com/,,Rome,"41,758125","12,289442"
L’emozione non ha voce Onlus,community_services_non_profits,2,http://www.lemozionenonhavoce.info/,,Rome,"41,9292549","12,4782467"
L'Idea di Serena Romagnoli,fashion,2,Ingen webbplats,,Rome,"41,8694826","12,5282169"
L'image SRL,arts_and_crafts,2,Ingen webbplats,,Rome,"41,900201","12,4748387"
L'Impero dei Dinosauri,museum,2,https://www.paleoappi.it/limpero-dei-dinosauri/,,Rome,"41,8925031","12,4662356"
L'IncontroèQui,community_services_non_profits,2,http://www.paolacentoni.it/,,Rome,"41,9475485","12,5452515"
L'Italia che Merita,community_services_non_profits,2,http://www.meritocrazia.eu/,,Rome,"41,89708","12,48466"
L'Opera Arredamenti,architectural_designer,2,https://arredamentilopera.it/,,Rome,"41,7966553","12,4305806"
L8ZERO architetti,architectural_designer,2,http://www.l8zero.it/,,Rome,"41,7291191","12,2814467"
La Barchetta,community_services_non_profits,2,http://www.labarchetta.org/,,Rome,"41,8547956","12,5526449"
La Bizantina Film,cinema,2,https://www.labizantinafilm.com/,,Rome,"41,880567","12,513806"
La Bottega di Poggi,arts_and_crafts,2,Ingen webbplats,,Rome,"41,8875648","12,4720071"
La Bottega Fantastica,community_services_non_profits,2,https://labottegafantastica.wixsite.com/ilmiosito,,Rome,"41,811571","12,481124"
La bottega Shabby,art_restoration,2,http://www.labottegashabby.com/,,Rome,"41,90814","12,44491"
La Botteghina,fashion,2,Ingen webbplats,,Rome,"41,88347","12,51627"
La Casa del Pino ONLUS,community_services_non_profits,2,Ingen webbplats,,Rome,"41,9384531","12,5346586"
La Casa della Gentilezza,cultural_center,2,Ingen webbplats,,Rome,"41,930626","12,5361686"
La casa della Sartoria,fashion,2,Ingen webbplats,,Rome,"41,93612","12,52966"
La casa delle luci,community_services_non_profits,2,http://www.lacasadelleluci.it/,,Rome,"41,9133576","12,5074158"
La Casa Di Andrea E Di Tutti I Fiorellini Dal Mondo,community_services_non_profits,2,http://www.assandreatudisco.org/,,Rome,"41,8828069","12,4056177"
"La Casa di Pulcinella ""Claudio De Santis"" ONLUS",community_services_non_profits,2,http://www.lacasadipulcinella.it/,,Rome,"41,8966879","12,51298"
La Casa di via Dalmazia,community_services_non_profits,2,Ingen webbplats,,Rome,"41,9160748","12,5071472"
La Casa Rossa,cinema,2,https://www.lacasarossa.productions/,,Rome,"41,8990733","12,4665659"
La Casa sull'Albero ONLUS,community_services_non_profits,2,http://www.casasullalberoonlus.it/,,Rome,"41,91503","12,36639"
La Casa Verde,community_services_non_profits,2,http://www.coopsansaturnino.org/,,Rome,"41,9137753","12,4252912"
La Casetta dei Gatti (Pagina ufficiale),community_services_non_profits,2,https://www.lacasettadeigatti.org/,,Rome,"41,8176393","12,4918387"
La Casetta delle arti e dei giochi Antropos,community_center,2,https://www.antroposonlus.org/servizi/ludoteca-la-casetta-delle-arti-e-dei-giochi/?portfolioCats=19%2C18%2C22%2C20%2C23%2C14%2C17%2C24,,Rome,"41,8980876","12,5861924"
La Casina della Magnolia,community_services_non_profits,2,http://www.lacasinadellamagnolia.it/,,Rome,"41,8946441","12,4658032"
La Chaise Bleue,architectural_designer,2,http://lachaisebleue.com/,,Rome,"41,9254241","12,4904562"
La Chimera APS,community_services_non_profits,2,https://www.lachimeraaps.it/,,Rome,"41,8818012","12,5433562"
La Cicogna Frettolosa,community_services_non_profits,2,http://www.lacicognafrettolosa.org/,,Rome,"41,89061","12,4772049"
La Città dell'Utopia,community_services_non_profits,2,http://www.lacittadellutopia.org/,,Rome,"41,8540577","12,4803389"
La Ciurma Associazione,community_services_non_profits,2,http://www.associazionelaciurma.com/,,Rome,"41,7349205","12,2958403"
La Compagnia Degli Anelli APS,community_services_non_profits,2,https://www.lacompagniadeglianelli.it/,,Rome,"41,9024243","12,6980467"
La Costumeria,arts_and_entertainment,2,Ingen webbplats,,Rome,"41,890386","12,4697273"
La Cura del Girasole - Onlus,community_services_non_profits,2,https://www.lacuradelgirasole.it/,,Rome,"41,8965017","12,4432438"
La Fabbrica del Cuore Società Cooperativa Sociale,community_services_non_profits,2,http://www.lafabbricadelcuore.com/,,Rome,"41,9244812","12,4138434"
La Fenice - Social Club - Roma,community_services_non_profits,2,http://facebook.com/LaFenice010123,,Rome,"42,04004","12,56136"
La Fenice aps,community_services_non_profits,2,https://www.lafeniceassociazione.it/come-donare/,,Rome,"41,848809","12,489822"
La Fontana De Trevi - Roma,arts_and_entertainment,2,Ingen webbplats,,Rome,"41,899551","12,5001358"
La Gabbianella Coordinamento per il Sostegno a Distanza - ETS,community_services_non_profits,2,http://www.lagabbianella.it/,,Rome,"41,8975941","12,5021442"
La Ghianda,community_services_non_profits,2,http://www.laghianda.org/,,Rome,"41,8542533","12,5632078"
La Goccia - Ets - Associazione di volontariato,community_services_non_profits,2,http://www.lagoccia1996.it/,,Rome,"41,873397","12,508745"
La Gramigna,community_services_non_profits,2,http://www.gramigna.org/#contacts,,Rome,"41,9280615","12,5153646"
La Isla Bonita,dance_club,2,Ingen webbplats,,Rome,"41,91222","12,55258"
La lampada dei desideri,community_services_non_profits,2,http://www.volontariato.lazio.it/lampadadesideri/,,Rome,"41,845247","12,4584691"
La Lucerna,community_services_non_profits,2,Ingen webbplats,,Rome,"41,89893","12,46533"
La Macchina Studio,architectural_designer,2,http://lamacchinastudio.net/,,Rome,"41,8775398","12,5340362"
La Magia di un Sorriso ONLUS,community_services_non_profits,2,http://www.lamagiadiunsorriso-onlus.it/,,Rome,"41,90729","12,51323"
La Nuova Arca,community_services_non_profits,2,https://www.lanuovaarca.org/,,Rome,"41,7770581","12,5395963"
La Nuova Piramide,community_services_non_profits,2,Ingen webbplats,,Rome,"41,8776769","12,4794378"
La Palmetta,attractions_and_activities,2,Ingen webbplats,,Rome,"41,8695264","12,5278162"
La parola ai bambini,community_services_non_profits,2,http://www.laparolaaibambini.it/,,Rome,"41,8793432","12,4663614"
La Promessa - Dipendenza Affettiva,community_services_non_profits,2,https://www.lapromessa.org/dipendenza-affettiva-amare-troppo/,,Rome,"41,9074108","12,4590254"
La Redazione,community_services_non_profits,2,https://www.laredazione.org/#start,,Rome,"41,8904357","12,5105551"
La Rete di Tutti - onlus,community_services_non_profits,2,http://www.lareteditutti.it/,,Rome,"41,8547731","12,4830915"
La Salle Foundation,community_services_non_profits,2,https://lasallefoundation.org/,,Rome,"41,89857","12,4233047"
La Scimmietta APS,community_services_non_profits,2,http://www.lascimmietta.org/,,Rome,"41,891791","12,5503878"
La scuola che verrà,community_services_non_profits,2,http://www.lascuolacheverra.org/,,Rome,"41,8837089","12,5677902"
La Scuola distrutta. La svalutazione dell'educazione pubblica e del Paese,print_media,2,http://www.unicobas.org/,,Rome,"41,88333","12,51524"
La Selvotta,attractions_and_activities,2,Ingen webbplats,,Rome,"41,7216538","12,5194091"
La Soffitta,fashion,2,http://www.lasoffitta.it/,,Rome,"41,8864882","12,4680598"
La Sponda Soc. Coop. Sociale Onlus,community_services_non_profits,2,http://www.lasponda.it/,,Rome,"41,8513912","12,485105"
La Stella di Daniele,community_services_non_profits,2,http://www.lastelladidaniele.it/,,Rome,"41,8727243","12,4520021"
La Storta Protezione Civile,community_services_non_profits,2,https://paypal.me/prontointerventocb?locale.x=it_IT,,Rome,"41,9699167","12,4165395"
La Strada Per l'Arcobaleno,community_services_non_profits,2,http://www.stradaperlarcobaleno.com/,,Rome,"41,9296192","12,429485"
La Terra dei Sogni,community_services_non_profits,2,https://twitter.com/TerradeiSogni,,Rome,"41,8077213","12,4309563"
La Villetta per Cuba,community_services_non_profits,2,http://www.lavillettapercuba.org/,,Rome,"41,94345","12,49542"
La Vita E' Bella,community_services_non_profits,2,Ingen webbplats,,Rome,"41,76133","12,36035"
La VOCE DI RITA OdV Associazione di Volontariato,community_services_non_profits,2,http://www.lavocedirita.it/,,Rome,"41,8608368","12,4993942"
Lab 36 studio associato,architectural_designer,2,Ingen webbplats,,Rome,"41,8950948","12,512967"
LAB71 architetti,architectural_designer,2,http://www.lab71.it/,,Rome,"41,91313","12,46819"
Labics,fashion,2,http://www.labics.it/,,Rome,"41,908343","12,4717477"
LabOasis Foundation,community_services_non_profits,2,http://www.laboasis.org/,,Rome,"41,8891644","12,482643"
Laboratorio 51 / Studio Grafico - Serigrafia,fashion,2,http://www.laboratorio51.it/,,Rome,"41,7889734","12,3707955"
Laboratorio 53,community_services_non_profits,2,http://www.laboratorio53.it/,,Rome,"41,8544684","12,4802951"
Laboratorio Arte & Architettura,architectural_designer,2,http://www.labartearchitettura.com/,,Rome,"41,86668","12,47894"
Laboratorio Artigiano Cornici di Paolo Mancini,arts_and_entertainment,2,Ingen webbplats,,Rome,"41,90249","12,4747"
Laboratorio Didattico DSA,community_services_non_profits,2,http://www.laboratoriodidatticodsa.it/,,Rome,"41,8112569","12,4459421"
LAC - Lega per l'Abolizione della Caccia,community_services_non_profits,2,http://www.abolizionecaccia.it/,,Rome,"41,850906","12,4839396"
LAD,architectural_designer,2,http://www.lad.roma.it/,,Rome,"41,9276719","12,493319"
Ladybirds playgroup Rome,community_services_non_profits,2,http://www.ladybirdsplaygroup.com/,,Rome,"41,9083708","12,4784575"
Lago campanella,attractions_and_activities,2,Ingen webbplats,,Rome,"41,7616026","12,4380224"
Lago Le palme ex Prima Porta,attractions_and_activities,2,http://www.lagolepalme.com/,,Rome,"41,995564","12,497851"
LaiBE architettura,fashion,2,http://www.laibe.it/,,Rome,"41,8713434","12,4773983"
Lalla Palla Onlus,arts_and_entertainment,2,http://www.lallapalla.it/,,Rome,"41,7622312","12,3508697"
Lamaison Onlus,community_services_non_profits,2,www.lamaison.org,,Rome,"41,8965739","12,5648931"
Lame Digital,record_label,2,Ingen webbplats,,Rome,"41,82537","12,45506"
Land srl,art_restoration,2,http://www.landsrl.it/,,Rome,"41,891857","12,473605"
LaOffice,architectural_designer,2,http://www.laoffice.it/,,Rome,"41,8602004","12,4453496"
LarderArch studio,architectural_designer,2,http://www.larderarch.net/,,Rome,"41,9022941","12,4910767"
Largo Ascianghi,theatre,2,https://www.parkopedia.it/parcheggi/garage/largo_ascianghi/00184/roma/?vendor=here,,Rome,"41,8845923","12,4717986"
Largo Lenin,museum,2,Ingen webbplats,,Rome,"41,8491101","12,4472066"
Largo Piero Bargellini,attractions_and_activities,2,Ingen webbplats,,Rome,"41,8427912","12,4935233"
"Las Vegas - DG Production - Via Tiburtina, 1131",dance_club,2,http://www.dgproduction-lasvegas.com/,,Rome,"41,9337778","12,5917744"
Las Vegas Via Tiburtina 769 DG Production,dance_club,2,http://www.dgproduction-lasvegas.com/,,Rome,"41,9134535","12,5560889"
Lastarch Srl,architectural_designer,2,http://www.lastarch.it/,,Rome,"41,9308279","12,5251876"
Lateralschool Divise Scolastiche,fashion,2,https://www.lateralschool.it/,,Rome,"41,8674812","12,4406625"
Laterizio italiano,architectural_designer,2,http://www.laterizio.it/,,Rome,"41,91539","12,51304"
Latin Boom,dance_club,2,Ingen webbplats,,Rome,"41,8709701","12,4758682"
Lato A,community_services_non_profits,2,http://www.antea.net/,,Rome,"41,9407689","12,4189796"
LĀU Clothing,fashion,2,http://www.lauclothing.com/collections/all,,Rome,"41,8849051","12,5370292"
Laurento,community_services_non_profits,2,http://www.laurento.it/,,Rome,"41,8402226","12,4821557"
Lavaggio e Restauro Tappeti Arazzi Antichi,art_restoration_service,2,,,Rome,"41,8913287","12,5331402"
Lavasecco La Giuliana,fashion,2,Ingen webbplats,,Rome,"41,9144","12,45373"
Lazio Offerta di lavoro in night Club Roma Viterbo Rieti Frosinone Latina,arts_and_entertainment,2,http://www.italiashowagency.com/,,Rome,"41,8939209","12,5876598"
Lc Studio - Project and Consulting,architectural_designer,2,http://fadlcstudio.esafad.it/,,Rome,"41,9300627","12,5207716"
LCA Livia Comes Architetti,architectural_designer,2,http://www.liviacomesarchitetti.it/,,Rome,"41,9335563","12,4742659"
LcR studio,fashion,2,Ingen webbplats,,Rome,"41,8945627","12,476558"
Le Altre Spezie di ZenZero Fan Club di Renato Zero -Unofficial-,community_services_non_profits,2,http://www.lealtrespeziedizenzero.com/,,Rome,"41,8934799","12,54719"
Le Bici ASD,community_services_non_profits,2,Ingen webbplats,,Rome,"41,8610332","12,4851779"
Le Carrozze D'epoca Museo,museum,2,http://www.lecarrozzedepoca.it/,,Rome,"41,8184822","12,5193203"
"Le Chicche - Sartoria, Merceria, Riparazioni",fashion,2,Ingen webbplats,,Rome,"41,7949101","12,4066633"
Le Club Roma,dance_club,2,http://www.aperiti.eu/,,Rome,"41,8688","12,4677"
Le Coccinelle,community_services_non_profits,2,Ingen webbplats,,Rome,"41,906511","12,40856"
Le Giornate Orsiniane,community_services_non_profits,2,http://www.giornateorsiniane.online/,,Rome,"41,8922806","12,4785671"
Le Laudadio,fashion,2,Ingen webbplats,,Rome,"41,87916","12,47784"
